item_weight,item_fat_content,item_visibility,item_type,item_mrp,outlet_establishment_year,outlet_size,outlet_location_type,outlet_type,item_outlet_sales,time_operating,item_category_short
5.94,2,0.049163321,0,186.4556,1998.0,2,1,1,563.2668,15.0,1
16.25,0,0.078168739,2,91.3804,1997.0,1,3,2,1653.8472,16.0,1
10.695,0,0.05337973,4,56.7904,1999.0,2,3,2,1113.2176,14.0,1
5.88,2,0.030418998,4,103.099,2007.0,2,2,2,1341.587,6.0,1
9.3,0,0.111673587,0,65.7826,2009.0,2,1,3,968.739,4.0,1
19.5,2,0.027341529,2,158.292,2004.0,1,2,2,3994.8,9.0,1
5.82,2,0.077634044,5,256.433,2009.0,2,1,3,3844.995,4.0,1
8.68,0,0.008835694,4,96.5384,1997.0,1,3,2,1182.4608,16.0,1
15.7,1,0.055990291,7,153.2024,1997.0,1,3,2,3795.06,16.0,2
12.792854228644284,2,0.00799548,4,78.5618,1985.0,2,1,4,2255.7304,28.0,1
12.8,0,0.076369874,5,97.241,2009.0,2,1,3,1448.115,4.0,1
15.1,0,0.095351065,0,158.6604,2002.0,2,2,2,2535.3664,11.0,1
7.31,0,0.026783871,12,108.157,2004.0,1,2,2,1098.57,9.0,1
12.792854228644284,0,0.01520491,12,197.2084,1985.0,2,1,4,4166.5764,28.0,1
12.35,0,0.099757833,5,113.9518,1997.0,1,3,2,910.8144,16.0,1
16.6,0,0.06595278007399324,2,117.3124,1987.0,3,1,2,2014.7108,26.0,1
14.35,2,0.090896452,4,231.2984,2004.0,1,2,2,6024.1584,9.0,1
7.075,0,0.022602061,4,98.1068,1999.0,2,3,2,1458.102,14.0,1
18.25,0,0.044250304,6,174.708,1997.0,1,3,2,2423.512,16.0,0
13.1,0,0.075885921,3,165.1158,2009.0,2,1,3,1504.0422,4.0,1
7.68,1,0.153177941,7,85.2224,2009.0,2,1,3,1278.336,4.0,2
19.7,2,0.06595278007399324,0,197.911,2002.0,2,2,2,1767.699,11.0,1
8.52,0,0.027114238,13,151.9682,2002.0,2,2,2,1677.1502,11.0,0
17.75,2,0.049634572,5,140.2838,1998.0,2,1,1,280.9676,15.0,1
12.792854228644284,2,0.06595278007399324,12,112.2544,1985.0,2,1,4,3914.904,28.0,1
5.785,2,0.040587146,12,180.366,2007.0,2,2,2,1258.362,6.0,1
5.945,1,0.093008616,8,127.8652,2004.0,1,2,2,2195.8084,9.0,2
18.25,2,0.17179432,3,154.663,2007.0,2,2,2,2659.871,6.0,1
8.68,0,0.008828341,4,99.9384,1987.0,3,1,2,689.7688,26.0,1
11.65,0,0.033858187,11,113.386,1997.0,1,3,2,2603.278,16.0,1
19.25,2,0.034841089,2,141.1496,2009.0,2,1,3,282.2992,4.0,1
16.2,1,0.08425957,8,192.3162,1998.0,2,1,1,769.6648,15.0,2
13.0,2,0.083444376,2,195.8426,1987.0,3,1,2,4152.5946,26.0,1
17.75,0,0.030497325,3,256.9672,2002.0,2,2,2,1534.0032,11.0,1
12.15,0,0.131179812,4,245.246,1997.0,1,3,2,3202.498,16.0,1
6.32,0,0.012737719,9,38.5822,1999.0,2,3,2,353.5398,14.0,1
17.25,2,0.159165324,5,63.4194,2004.0,1,2,2,1547.985,9.0,1
7.72,0,0.122015744,5,121.744,2009.0,2,1,3,2277.036,4.0,1
18.85,2,0.068091318,3,120.644,2002.0,2,2,2,3475.476,11.0,1
19.7,0,0.067314073,12,175.137,2007.0,2,2,2,2822.992,6.0,1
14.5,2,0.041249072,2,40.5454,1997.0,1,3,2,1216.4166,16.0,1
17.7,0,0.174340475,5,116.6834,2004.0,1,2,2,3570.6854,9.0,1
15.7,2,0.11454343,2,113.7202,2004.0,1,2,2,3263.0858,9.0,1
9.695,0,0.029693277,12,159.792,2009.0,2,1,3,2716.464,4.0,1
11.8,2,0.107057186,3,224.1772,1997.0,1,3,2,3558.0352,16.0,1
12.792854228644284,0,0.009921107,0,183.6924,1985.0,1,3,1,555.2772,28.0,1
12.792854228644284,1,0.031583053,8,260.991,1985.0,2,1,4,7100.757,28.0,2
15.2,1,0.097043739,7,116.8492,2004.0,1,2,2,2664.5316,9.0,2
8.77,2,0.046762633,5,170.8422,2004.0,1,2,2,1724.422,9.0,1
19.7,0,0.064909488,2,88.5198,2004.0,1,2,2,1308.297,9.0,1
10.5,1,0.011305479,8,235.5248,1999.0,2,3,2,4740.496,14.0,2
15.1,2,0.06595278007399324,5,146.2786,1998.0,2,1,1,433.4358,15.0,1
5.405,2,0.053576661,2,200.5742,1987.0,3,1,2,2388.8904,26.0,1
20.35,2,0.150947728,9,81.0276,1987.0,3,1,2,1868.2348,26.0,1
12.792854228644284,0,0.10818157,3,149.605,1985.0,1,3,1,449.415,28.0,1
5.785,2,0.038749536,5,262.0252,2004.0,1,2,2,4459.5284,9.0,1
11.8,0,0.113790879,13,185.3924,2009.0,2,1,3,370.1848,4.0,0
12.792854228644284,0,0.065313024,4,47.1402,1985.0,2,1,4,1516.0266,28.0,1
12.5,0,0.06595278007399324,14,127.102,2007.0,2,2,2,253.004,6.0,1
6.11,2,0.152813518,13,45.6086,2007.0,2,2,2,1025.9978,6.0,0
7.105,1,0.044771473,8,58.2562,1987.0,3,1,2,592.562,26.0,2
8.5,0,0.098083231,2,50.3324,2002.0,2,2,2,675.1212,11.0,1
16.7,2,0.06121901,0,100.0384,2007.0,2,2,2,1970.768,6.0,1
17.1,2,0.047073322,2,138.6838,2007.0,2,2,2,2950.1598,6.0,1
8.325,0,0.029953314,5,39.5138,2007.0,2,2,2,568.5932,6.0,1
15.85,0,0.06595278007399324,12,55.1956,1987.0,3,1,2,1255.6988,26.0,1
12.792854228644284,1,0.040520754,10,153.934,1985.0,1,3,1,153.134,28.0,2
12.792854228644284,0,0.052554508,12,190.3504,1985.0,2,1,4,1917.504,28.0,1
12.15,0,0.018514652,4,252.7698,2007.0,2,2,2,5834.4054,6.0,1
15.85,0,0.07871426,2,37.2506,2002.0,2,2,2,493.3578,11.0,1
17.1,0,0.054197299,0,83.5566,2004.0,1,2,2,1860.2452,9.0,1
15.5,0,0.103442268,12,144.847,1997.0,1,3,2,2433.499,16.0,1
14.15,0,0.095360186,13,172.3106,2004.0,1,2,2,3251.1014,9.0,0
12.792854228644284,0,0.053031857,2,149.1734,1985.0,2,1,4,4454.202,28.0,1
6.865,0,0.013990601,13,127.6652,2004.0,1,2,2,2841.6344,9.0,0
16.5,2,0.066237024,1,183.1292,2004.0,1,2,2,6385.022,9.0,1
14.5,1,0.089761211,7,159.4604,2004.0,1,2,2,2376.906,9.0,2
19.35,2,0.01863822,12,110.2544,2009.0,2,1,3,1677.816,4.0,1
8.51,1,0.016176344,8,192.1478,2009.0,2,1,3,1937.478,4.0,2
6.65,0,0.089196394,2,147.0734,1998.0,2,1,1,296.9468,15.0,1
7.39,1,0.092782895,8,252.6066,1997.0,1,3,2,2259.0594,16.0,2
10.895,0,0.0358031,5,130.3284,1999.0,2,3,2,2504.7396,14.0,1
8.63,2,0.028271345,2,170.5422,2004.0,1,2,2,2069.3064,9.0,1
7.75,0,0.043238822,0,92.5436,1997.0,1,3,2,1701.7848,16.0,1
12.15,0,0.037955309,9,62.8826,1999.0,2,3,2,710.4086,14.0,1
18.25,0,0.089186083,4,194.3452,2009.0,2,1,3,4502.1396,4.0,1
19.85,0,0.044566659,3,88.5856,1999.0,2,3,2,703.0848,14.0,1
9.3,0,0.028638276,0,195.8136,2009.0,2,1,3,2138.5496,4.0,1
12.792854228644284,2,0.057762301,5,237.3564,1985.0,2,1,4,2145.2076,28.0,1
5.98,0,0.075711199,6,55.6614,2002.0,2,2,2,331.5684,11.0,0
12.792854228644284,0,0.027767577,0,82.1592,1985.0,1,3,1,412.796,28.0,1
7.02,0,0.049865399,3,82.925,1997.0,1,3,2,1165.15,16.0,0
7.72,0,0.052061483,5,76.7986,1999.0,2,3,2,1324.2762,14.0,1
5.925,2,0.096387053,3,45.6086,1987.0,3,1,2,356.8688,26.0,1
9.695,2,0.128176489,0,224.8404,1987.0,3,1,2,3600.6464,26.0,1
12.6,1,0.064110725,7,122.3414,1997.0,1,3,2,243.6828,16.0,2
15.6,2,0.035561344,12,112.1518,1999.0,2,3,2,1821.6288,14.0,1
16.7,2,0.119647957,5,180.9976,1999.0,2,3,2,4165.2448,14.0,1
18.0,2,0.238831875,5,88.2514,1998.0,2,1,1,88.5514,15.0,1
12.792854228644284,2,0.075676339,4,190.4846,1985.0,2,1,4,8789.8916,28.0,1
20.85,0,0.021416681,5,104.6306,2009.0,2,1,3,1149.8366,4.0,1
12.792854228644284,1,0.024766802,8,151.0392,1985.0,2,1,4,3281.0624,28.0,2
18.7,2,0.070691729,4,230.201,1997.0,1,3,2,5742.525,16.0,1
12.792854228644284,2,0.030693309,2,228.0352,1985.0,2,1,4,10306.584,28.0,1
18.85,0,0.055671582,0,133.3284,2007.0,2,2,2,263.6568,6.0,1
11.65,0,0.040507228,5,186.924,2004.0,1,2,2,2237.088,9.0,1
16.5,1,0.035626319,7,93.112,1987.0,3,1,2,932.12,26.0,2
15.6,0,0.143688905,1,128.1994,2009.0,2,1,3,2184.4898,4.0,1
12.3,2,0.106542886,5,173.2396,2002.0,2,2,2,3139.9128,11.0,1
12.792854228644284,2,0.208662546,3,231.83,1985.0,1,3,1,466.06,28.0,1
10.65,0,0.024107056,5,56.6272,2007.0,2,2,2,447.4176,6.0,1
16.2,0,0.104058452,2,102.499,2007.0,2,2,2,2063.98,6.0,1
10.5,2,0.048403392,3,48.2376,2009.0,2,1,3,527.3136,4.0,1
12.792854228644284,2,0.026391403,2,92.812,1985.0,2,1,4,2609.936,28.0,1
7.55,2,0.031007381,5,123.4072,2002.0,2,2,2,2082.6224,11.0,1
12.792854228644284,0,0.150672399,2,104.728,1985.0,2,1,4,2450.144,28.0,1
13.35,2,0.149598628,12,179.466,1999.0,2,3,2,3775.086,14.0,1
16.0,0,0.077290355,5,44.5086,2007.0,2,2,2,713.7376,6.0,1
12.792854228644284,2,0.078758649,12,103.0016,1985.0,1,3,1,202.4032,28.0,1
16.85,0,0.036359891,12,90.7488,1987.0,3,1,2,2263.72,26.0,1
8.185,0,0.046747071,5,49.9692,2007.0,2,2,2,837.5764,6.0,1
19.7,0,0.06595278007399324,6,125.9362,1999.0,2,3,2,1635.8706,14.0,0
10.8,1,0.041865848,7,189.7214,1997.0,1,3,2,5841.0634,16.0,2
12.6,2,0.031713126,0,172.5764,2007.0,2,2,2,1030.6584,6.0,1
16.7,0,0.07044068,3,216.885,2009.0,2,1,3,6275.165,4.0,1
13.1,0,0.006087409,4,185.0898,2009.0,2,1,3,1870.898,4.0,1
14.85,2,0.035456465,5,162.2578,2007.0,2,2,2,3690.5294,6.0,1
12.792854228644284,0,0.142107998,5,150.3734,1985.0,1,3,1,296.9468,28.0,1
13.0,2,0.030064132,2,58.022,1987.0,3,1,2,898.83,26.0,1
12.1,0,0.029781363,13,146.9444,1997.0,1,3,2,1596.5884,16.0,0
11.3,0,0.056387854,0,245.4118,1987.0,3,1,2,6669.3186,26.0,1
10.0,0,0.038653608,5,245.4144,1987.0,3,1,2,7105.4176,26.0,1
20.6,0,0.083172413,0,121.0756,2002.0,2,2,2,1696.4584,11.0,1
11.5,2,0.020565921,3,86.054,2004.0,1,2,2,1384.864,9.0,1
11.8,1,0.008609602,7,114.8492,2007.0,2,2,2,1390.1904,6.0,2
8.895,0,0.121180705,1,177.037,1998.0,2,1,1,176.437,15.0,1
9.3,0,0.174703862,12,104.0964,2002.0,2,2,2,1788.3388,11.0,1
12.792854228644284,2,0.127800388,4,177.037,1985.0,2,1,4,4587.362,28.0,1
19.1,1,0.296713665,8,171.8422,1998.0,2,1,1,1034.6532,15.0,2
17.85,1,0.018125948,7,94.9094,2007.0,2,2,2,761.6752,6.0,2
6.445,0,0.029859711,0,94.1436,2007.0,2,2,2,1418.154,6.0,1
12.65,0,0.116203156,9,53.5324,1998.0,2,1,1,415.4592,15.0,1
13.15,1,0.09264951,8,157.8604,2004.0,1,2,2,3803.0496,9.0,2
12.792854228644284,0,0.081197035,0,121.7414,1985.0,1,3,1,365.5242,28.0,1
15.0,0,0.049070183,13,61.9168,2004.0,1,2,2,767.0016,9.0,0
11.65,0,0.131394793,0,151.9024,1987.0,3,1,2,1669.8264,26.0,1
20.1,2,0.06595278007399324,4,152.2366,1998.0,2,1,1,151.1366,15.0,1
17.35,0,0.06595278007399324,0,102.9016,1997.0,1,3,2,1922.8304,16.0,1
18.1,0,0.022526293,5,95.0094,2007.0,2,2,2,1713.7692,6.0,1
8.5,0,0.163838951,2,51.3324,1998.0,2,1,1,311.5944,15.0,1
14.1,0,0.11349714,0,56.1956,2002.0,2,2,2,1364.89,11.0,1
11.8,2,0.094185483,12,126.2704,2007.0,2,2,2,2002.7264,6.0,1
6.035,0,0.14113846,12,155.0998,1987.0,3,1,2,3691.1952,26.0,1
12.792854228644284,0,0.164006137,12,113.2834,1985.0,1,3,1,575.917,28.0,1
12.5,1,0.17314115,8,168.4448,1998.0,2,1,1,170.4448,15.0,2
20.85,0,0.039555016,9,116.8808,2004.0,1,2,2,820.2656,9.0,1
14.0,2,0.037580877,4,162.6526,1999.0,2,3,2,4275.7676,14.0,1
17.25,0,0.035064318,3,92.412,1997.0,1,3,2,1304.968,16.0,0
11.5,1,0.017678008,7,129.2626,2002.0,2,2,2,1705.1138,11.0,2
6.675,0,0.041986639,12,93.2462,1999.0,2,3,2,1480.7392,14.0,1
5.8,0,0.130955811,3,90.3172,1997.0,1,3,2,1338.258,16.0,1
8.895,0,0.026492726,4,208.4954,2007.0,2,2,2,6251.862,6.0,1
7.67,1,0.185130961,8,32.9216,1999.0,2,3,2,588.5672,14.0,2
10.895,0,0.026934673,4,106.128,2002.0,2,2,2,319.584,11.0,1
8.21,0,0.06595278007399324,6,148.2392,2002.0,2,2,2,1491.392,11.0,0
8.575,0,0.023866079,13,107.128,1987.0,3,1,2,958.752,26.0,0
7.75,0,0.043414959,0,93.1436,2009.0,2,1,3,1418.154,4.0,1
12.792854228644284,0,0.030554947,6,41.877,1985.0,2,1,4,1125.202,28.0,0
12.792854228644284,0,0.023463124,13,190.6846,1985.0,2,1,4,9554.23,28.0,0
12.35,2,0.033951827,9,197.2426,2007.0,2,2,2,2966.139,6.0,1
17.7,0,0.174228338,5,117.1834,1987.0,3,1,2,691.1004,26.0,1
8.52,0,0.027169589,13,151.0682,2009.0,2,1,3,1829.6184,4.0,0
18.2,1,0.1630653,7,43.3086,2004.0,1,2,2,758.3462,9.0,2
12.792854228644284,0,0.058444176,13,73.0696,1985.0,1,3,1,223.7088,28.0,0
16.0,0,0.057049301,3,225.9404,2004.0,1,2,2,1350.2424,9.0,1
8.63,2,0.032960823,12,115.0518,1999.0,2,3,2,1366.2216,14.0,1
10.8,2,0.06595278007399324,0,40.7138,2007.0,2,2,2,406.138,6.0,1
18.75,0,0.053025371,12,192.5504,2009.0,2,1,3,2109.2544,4.0,1
5.78,0,0.096306016,0,161.9552,1987.0,3,1,2,2111.9176,26.0,1
13.8,2,0.014762987,2,90.7172,2002.0,2,2,2,1338.258,11.0,1
17.75,2,0.067446626,0,184.724,1987.0,3,1,2,1677.816,26.0,1
11.5,2,0.042173667,4,194.682,2009.0,2,1,3,2316.984,4.0,1
11.8,1,0.008578539,7,117.6492,2002.0,2,2,2,1158.492,11.0,2
15.1,1,0.056155909,8,140.5496,2007.0,2,2,2,2681.8424,6.0,2
12.792854228644284,0,0.305305397,5,116.6834,1985.0,1,3,1,460.7336,28.0,1
8.85,2,0.112571187,13,122.0388,1987.0,3,1,2,1609.9044,26.0,0
12.6,1,0.083221904,8,174.5054,2007.0,2,2,2,2626.581,6.0,2
13.8,2,0.064195136,5,75.8012,2004.0,1,2,2,1138.518,9.0,1
6.115,2,0.007055292,13,188.653,1999.0,2,3,2,3605.307,14.0,0
17.25,0,0.070703828,3,170.3764,1998.0,2,1,1,343.5528,15.0,0
12.792854228644284,0,0.102941345,12,142.047,1985.0,2,1,4,2719.793,28.0,1
6.26,2,0.009887927,9,150.7366,2002.0,2,2,2,2418.1856,11.0,1
13.5,0,0.101231721,0,86.254,1998.0,2,1,1,173.108,15.0,1
19.6,1,0.069112952,8,90.1514,1998.0,2,1,1,442.757,15.0,2
12.792854228644284,2,0.138846289,2,263.7884,1985.0,2,1,4,1324.942,28.0,1
11.5,0,0.171050595,12,126.3704,2004.0,1,2,2,3880.2824,9.0,1
14.65,0,0.06595278007399324,6,54.9614,1999.0,2,3,2,552.614,14.0,0
8.89,0,0.005496816,4,102.8016,2009.0,2,1,3,1012.016,4.0,1
8.02,1,0.033259081,8,154.2972,1998.0,2,1,1,1090.5804,15.0,2
18.7,2,0.092095924,9,183.3292,2007.0,2,2,2,2006.7212,6.0,1
7.405,0,0.015295536,2,89.7146,1999.0,2,3,2,547.2876,14.0,1
5.98,0,0.043526599,5,148.4418,1987.0,3,1,2,2354.2688,26.0,1
12.792854228644284,2,0.049435598,9,209.7586,1985.0,2,1,4,5487.5236,28.0,1
12.792854228644284,0,0.027610698,12,149.5366,1985.0,1,3,1,604.5464,28.0,1
15.2,1,0.012141036,7,48.7034,2002.0,2,2,2,680.4476,11.0,2
12.1,0,0.029949818,13,146.3444,2007.0,2,2,2,3773.7544,6.0,0
12.792854228644284,0,0.053939315,12,52.1008,1985.0,1,3,1,50.6008,28.0,1
9.285,2,0.06595278007399324,12,161.5578,1997.0,1,3,2,4653.2762,16.0,1
12.792854228644284,2,0.073541072,4,192.282,1985.0,1,3,1,386.164,28.0,1
8.155,0,0.199935881,9,188.453,1998.0,2,1,1,379.506,15.0,1
9.3,0,0.043033346,5,89.4172,1999.0,2,3,2,1159.8236,14.0,1
13.85,0,0.034570357,6,117.4492,1997.0,1,3,2,3243.7776,16.0,0
16.7,2,0.054739692,14,65.7168,2002.0,2,2,2,1086.5856,11.0,1
11.15,2,0.105471384,0,105.8648,1999.0,2,3,2,1973.4312,14.0,1
16.7,2,0.042610897,3,117.2782,2004.0,1,2,2,715.0692,9.0,1
17.0,1,0.126758324,8,124.5362,2009.0,2,1,3,1132.5258,4.0,2
7.365,0,0.042524835,5,228.372,1987.0,3,1,2,4527.44,26.0,1
16.5,0,0.073813788,2,207.2638,2004.0,1,2,2,5383.6588,9.0,1
13.8,0,0.097251621,3,245.7802,1998.0,2,1,1,245.6802,15.0,0
12.792854228644284,0,0.014008751,3,171.3422,1985.0,1,3,1,862.211,28.0,1
18.7,0,0.02442574,13,52.9324,1998.0,2,1,1,51.9324,15.0,0
7.905,0,0.010012319,12,250.4408,1997.0,1,3,2,3004.0896,16.0,1
13.65,2,0.184454044,2,211.4902,1999.0,2,3,2,4035.4138,14.0,1
17.6,0,0.105042025,12,163.8868,1999.0,2,3,2,3111.9492,14.0,1
15.5,0,0.053589594,13,44.177,2009.0,2,1,3,173.108,4.0,0
17.25,2,0.125734578,1,41.748,2009.0,2,1,3,199.74,4.0,1
6.89,2,0.136705075,12,194.882,2002.0,2,2,2,4440.886,11.0,1
7.81,2,0.03412912,12,165.1158,2009.0,2,1,3,1838.2738,4.0,1
20.2,1,0.100319317,8,188.6898,2009.0,2,1,3,3367.6164,4.0,2
12.792854228644284,0,0.033737273,13,56.6614,1985.0,2,1,4,607.8754,28.0,0
10.3,2,0.030569229,5,113.1176,1997.0,1,3,2,4695.2216,16.0,1
4.635,0,0.14086247,0,126.4994,2004.0,1,2,2,1670.4922,9.0,1
6.465,0,0.208397715,2,265.2884,1998.0,2,1,1,264.9884,15.0,1
12.792854228644284,0,0.039751236,3,176.9028,1985.0,1,3,1,708.4112,28.0,0
6.61,2,0.06595278007399324,12,186.4898,2002.0,2,2,2,2993.4368,11.0,1
12.792854228644284,2,0.127416049,12,167.4816,1985.0,2,1,4,1006.6896,28.0,1
9.1,0,0.291438755,0,126.8362,1998.0,2,1,1,125.8362,15.0,1
5.15,2,0.06112617,9,122.5388,1987.0,3,1,2,371.5164,26.0,1
12.792854228644284,2,0.056328717,12,63.9168,1985.0,2,1,4,1597.92,28.0,1
18.0,0,0.03901099,12,147.7418,1997.0,1,3,2,4119.9704,16.0,1
10.1,1,0.093862362,8,115.9492,1998.0,2,1,1,231.6984,15.0,2
12.792854228644284,0,0.015485016,5,185.6266,1985.0,2,1,4,4979.5182,28.0,1
12.792854228644284,2,0.033276066,9,153.8314,1985.0,2,1,4,3723.1536,28.0,1
8.21,0,0.010781158,6,149.9392,1999.0,2,3,2,1938.8096,14.0,0
7.81,0,0.067730081,13,242.6486,2009.0,2,1,3,2199.1374,4.0,0
12.15,0,0.018410515,4,252.1698,1997.0,1,3,2,2283.0282,16.0,1
19.35,2,0.083079826,5,80.3644,1998.0,2,1,1,157.1288,15.0,1
15.6,2,0.176244038,12,173.6764,1998.0,2,1,1,515.3292,15.0,1
7.365,0,0.160216552,12,93.512,1999.0,2,3,2,1677.816,14.0,1
9.5,2,0.048676324,14,187.7898,2004.0,1,2,2,2057.9878,9.0,1
12.792854228644284,0,0.070103425,6,179.4344,1985.0,2,1,4,5888.3352,28.0,0
5.73,0,0.045556681,13,85.3882,2009.0,2,1,3,1288.323,4.0,0
15.1,0,0.076193763,0,89.783,1999.0,2,3,2,2247.075,14.0,1
6.765,2,0.087187488,4,105.5306,1987.0,3,1,2,1567.959,26.0,1
14.85,2,0.035311852,5,160.9578,1999.0,2,3,2,4813.734,14.0,1
6.11,2,0.103080901,5,131.2968,1999.0,2,3,2,1957.452,14.0,1
20.1,0,0.075049323,3,110.4228,2007.0,2,2,2,1105.228,6.0,1
5.73,0,0.045463871,13,85.2882,2002.0,2,2,2,2061.3168,11.0,0
12.792854228644284,0,0.015944801,3,249.5092,1985.0,2,1,4,6474.2392,28.0,1
6.785,2,0.022974812,12,208.7928,1997.0,1,3,2,5890.9984,16.0,1
8.645,0,0.021629781,2,51.9982,2002.0,2,2,2,999.3658,11.0,1
12.792854228644284,0,0.032516546,2,188.8214,1985.0,1,3,1,753.6856,28.0,1
15.6,0,0.081036436,0,112.3544,1987.0,3,1,2,2572.6512,26.0,1
7.76,0,0.059472609,12,98.77,2002.0,2,2,2,1298.31,11.0,1
9.195,2,0.047081398,4,51.1666,1987.0,3,1,2,1179.1318,26.0,1
9.8,0,0.047260402,0,102.8016,1999.0,2,3,2,1922.8304,14.0,1
18.25,0,0.148673586,4,197.2452,1998.0,2,1,1,195.7452,15.0,1
21.25,0,0.156012631,12,177.337,2009.0,2,1,3,2822.992,4.0,1
7.235,1,0.077011493,8,117.3492,2002.0,2,2,2,1506.0396,11.0,2
20.25,2,0.07614605,3,197.0794,2004.0,1,2,2,4681.9056,9.0,1
12.792854228644284,0,0.135836915,2,93.8094,1985.0,2,1,4,3237.1196,28.0,1
12.792854228644284,1,0.030062224,7,154.3656,1985.0,2,1,4,2471.4496,28.0,2
18.0,0,0.008575615,0,80.2618,2009.0,2,1,3,644.4944,4.0,1
7.02,0,0.081096635,5,148.4734,1987.0,3,1,2,3563.3616,26.0,1
15.1,2,0.100060762,5,144.0786,2002.0,2,2,2,2600.6148,11.0,1
8.68,0,0.008834023,4,100.0384,2004.0,1,2,2,2266.3832,9.0,1
21.2,2,0.007069662,14,175.7738,2009.0,2,1,3,1911.5118,4.0,1
16.6,1,0.046161923,8,176.6344,1998.0,2,1,1,356.8688,15.0,2
12.15,1,0.079592733,7,37.3506,2002.0,2,2,2,645.1602,11.0,2
16.25,0,0.025776994,5,169.9474,1999.0,2,3,2,2863.6058,14.0,1
11.5,1,0.020960615,7,133.2942,1987.0,3,1,2,2649.884,26.0,2
12.792854228644284,0,0.06595278007399324,13,87.3882,1985.0,2,1,4,1374.2112,28.0,0
13.15,0,0.020715913,0,83.5566,1997.0,1,3,2,1268.349,16.0,1
5.465,2,0.048801674,0,132.1626,2007.0,2,2,2,1573.9512,6.0,1
14.15,0,0.06595278007399324,2,253.7014,2002.0,2,2,2,5865.0322,11.0,1
12.8,0,0.069605676,14,261.9252,2004.0,1,2,2,4984.1788,9.0,1
8.655,2,0.088373591,12,119.3756,2002.0,2,2,2,1454.1072,11.0,1
12.792854228644284,2,0.035853059,4,176.8712,1985.0,2,1,4,3691.1952,28.0,1
9.3,2,0.01404119,12,199.1084,1999.0,2,3,2,396.8168,14.0,1
20.6,0,0.083473583,0,120.8756,2007.0,2,2,2,1211.756,6.0,1
12.792854228644284,2,0.076434542,5,155.8946,1985.0,1,3,1,473.3838,28.0,1
19.7,2,0.08073703,0,197.011,1997.0,1,3,2,3338.987,16.0,1
14.5,2,0.06595278007399324,5,169.6448,2004.0,1,2,2,2045.3376,9.0,1
10.0,1,0.089152528,7,147.7102,1997.0,1,3,2,437.4306,16.0,2
7.945,0,0.015863075,12,161.821,1987.0,3,1,2,2446.815,26.0,1
20.35,2,0.151308326,9,81.7276,1999.0,2,3,2,2030.69,14.0,1
15.85,2,0.121609722,0,60.222,2004.0,1,2,2,539.298,9.0,1
16.85,2,0.023135131,12,44.8428,1987.0,3,1,2,703.0848,26.0,1
11.5,1,0.017714096,7,132.9626,2009.0,2,1,3,1442.7886,4.0,2
11.1,0,0.06595278007399324,0,156.4604,1999.0,2,3,2,2376.906,14.0,1
6.635,1,0.027069402,8,174.9396,1997.0,1,3,2,1744.396,16.0,2
7.81,2,0.055226755,2,123.1046,1997.0,1,3,2,871.5322,16.0,1
9.395,1,0.040124625,10,85.1908,2009.0,2,1,3,1342.2528,4.0,2
7.0,0,0.151376958,2,108.228,2004.0,1,2,2,1171.808,9.0,1
6.71,0,0.03558013,0,217.5166,2004.0,1,2,2,4572.0486,9.0,1
15.75,0,0.166513779,3,38.0506,2009.0,2,1,3,265.6542,4.0,0
19.85,1,0.06478563,7,123.7704,2007.0,2,2,2,2503.408,6.0,2
9.5,0,0.085223447,6,189.2872,1999.0,2,3,2,6050.7904,14.0,0
15.6,0,0.143915417,1,127.5994,2007.0,2,2,2,2441.4886,6.0,1
12.792854228644284,0,0.132275338,0,123.8388,1985.0,1,3,1,123.8388,28.0,1
13.35,2,0.149338159,12,178.666,2004.0,1,2,2,1797.66,9.0,1
11.1,0,0.044823438,12,174.2054,1997.0,1,3,2,1926.1594,16.0,1
15.0,2,0.02681843,0,219.7456,1987.0,3,1,2,3094.6384,26.0,1
14.8,2,0.04407225,0,109.057,2009.0,2,1,3,1428.141,4.0,1
19.1,2,0.025872153,5,145.7418,1997.0,1,3,2,882.8508,16.0,1
6.825,1,0.059835659,7,264.3226,2004.0,1,2,2,4229.1616,9.0,2
12.792854228644284,1,0.13027716,8,228.001,1985.0,1,3,1,1148.505,28.0,2
17.35,2,0.027653795,2,88.0856,1999.0,2,3,2,1318.284,14.0,1
9.8,0,0.04714777,0,102.4016,1987.0,3,1,2,1720.4272,26.0,1
19.35,2,0.062882112,0,164.1184,2007.0,2,2,2,2807.0128,6.0,1
18.6,0,0.152294691,1,98.9358,1999.0,2,3,2,1508.037,14.0,1
7.27,0,0.071064499,13,114.4518,2004.0,1,2,2,1366.2216,9.0,0
12.6,2,0.041726942,5,122.0072,2009.0,2,1,3,1470.0864,4.0,1
12.792854228644284,0,0.055121892,3,196.7768,1985.0,2,1,4,5912.304,28.0,1
12.65,1,0.042211119,8,108.6938,1997.0,1,3,2,1393.5194,16.0,2
12.792854228644284,2,0.132500853,2,220.3798,1985.0,2,1,4,5289.1152,28.0,1
17.5,0,0.015557426,5,184.7266,2004.0,1,2,2,2213.1192,9.0,1
8.06,0,0.021409913,1,229.7326,1999.0,2,3,2,6930.978,14.0,1
12.1,1,0.015497337,8,165.5526,2009.0,2,1,3,3453.5046,4.0,2
12.792854228644284,1,0.065612808,8,62.351,1985.0,2,1,4,2150.534,28.0,2
17.2,2,0.012030747,2,166.6184,1999.0,2,3,2,1155.8288,14.0,1
